task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
a2_load_data,2024-05-29T18:51:13,a2_logreg_emissions,da79e8e4-ec7f-4173-a37a-ab21efb038ff,0.35921645164489746,3.3256546003669e-06,9.195333771673371e-06,42.5,0.0,141.20075225830078,4.268516434563531e-06,0,1.416453681049461e-05,1.843305324505814e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
a2_vectorize_data,2024-05-29T18:51:24,a2_logreg_emissions,da79e8e4-ec7f-4173-a37a-ab21efb038ff,10.736217021942139,9.881165676072644e-05,9.205349925243552e-06,42.5,0.0,141.20075225830078,0.0001267209483517541,0,0.00042096086144952094,0.000547681809801275,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
a2_train_logreg_classifier,2024-05-29T18:51:24,a2_logreg_emissions,da79e8e4-ec7f-4173-a37a-ab21efb038ff,0.08787059783935547,8.04007443751969e-07,9.165072150148823e-06,42.5,0.0,141.20075225830078,1.0345578193664533e-06,0,3.4218015447322597e-06,4.456359364098713e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
a2_classification_report,2024-05-29T18:51:24,a2_logreg_emissions,da79e8e4-ec7f-4173-a37a-ab21efb038ff,0.0382232666015625,3.4932762762746733e-07,9.130536145897992e-06,42.5,0.0,141.20075225830078,4.5050664080513924e-07,0,1.4857060853500905e-06,1.9362127261551756e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
