,Filename,RelFreq Noun,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORGS
0,0140.c1.txt,1565.92,929.01,470.59,401.62,38,0,0
1,0165.c1.txt,1734.03,812.45,578.01,282.94,27,0,0
2,0200.c1.txt,1170.59,1015.51,645.32,505.25,17,0,0
3,0219.c1.txt,1368.42,967.11,559.21,480.26,26,0,0
4,0238.c1.txt,1082.75,1152.36,394.43,286.16,19,0,0
5,0501.c1.txt,1221.84,1017.06,457.34,423.21,14,0,0
6,0502.c1.txt,1311.79,1210.39,430.93,405.58,15,0,0
