,Filename,RelFreq Noun,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORGS
72,0238.a4.txt,1463.41,1294.56,469.04,309.57,5,0,0
73,1003.a4.txt,1879.82,1047.77,616.33,292.76,4,0,0
74,1005.a4.txt,1544.92,973.97,478.59,386.23,7,0,0
75,1006.a4.txt,1909.26,822.31,803.4,453.69,8,0,0
76,1008.a4.txt,1601.56,986.33,703.12,546.88,6,2,0
77,1009.a4.txt,1686.75,1040.53,558.6,372.4,7,0,0
78,1010.a4.txt,1675.85,810.39,739.58,464.2,11,0,0
79,1012.a4.txt,1712.6,944.88,767.72,354.33,8,0,0
80,1013.a4.txt,1389.7,1069.0,660.84,301.26,10,0,0
81,1014.a4.txt,1379.31,1267.75,567.95,385.4,7,0,0
82,1017.a4.txt,1511.98,1040.42,748.5,538.92,3,0,0
83,1018.a4.txt,1487.14,1197.75,635.05,426.05,8,0,0
84,1021.a4.txt,1603.77,997.3,808.63,444.74,8,0,0
85,1022.a4.txt,1497.01,1163.39,547.48,479.04,7,0,0
86,1023.a4.txt,1669.68,812.27,830.32,469.31,12,1,0
87,1032.a4.txt,1147.86,1264.59,671.21,544.75,7,1,0
88,1034.a4.txt,1501.06,1109.94,665.96,581.4,9,0,0
89,1036.a4.txt,1528.09,1134.83,617.98,494.38,10,0,0
90,1043.a4.txt,1341.11,1039.84,758.02,476.19,8,0,0
91,1048.a4.txt,1418.38,1302.41,526.32,562.0,4,0,0
92,1049.a4.txt,1352.46,1280.74,799.18,491.8,7,0,0
93,1050.a4.txt,1521.74,1183.57,772.95,398.55,4,0,0
94,1052.a4.txt,1358.27,1122.05,610.24,462.6,9,0,0
95,1055.a4.txt,1455.58,992.44,595.46,415.88,10,1,0
96,1057.a4.txt,1309.12,1182.43,506.76,405.41,7,0,0
97,1060.a4.txt,1644.26,920.37,1003.1,330.92,4,0,0
98,1061.a4.txt,1424.55,1152.76,562.32,365.51,4,0,0
99,1064.a4.txt,1552.16,1034.78,610.69,432.57,8,0,0
100,1065.a4.txt,1313.13,1178.45,707.07,395.62,9,0,0
101,1066.a4.txt,1693.39,951.9,741.48,290.58,5,0,0
102,1067.a4.txt,1427.05,990.42,585.73,425.99,5,2,0
103,1068.a4.txt,2092.2,957.45,661.94,236.41,2,0,0
104,1070.a4.txt,1222.71,1233.62,382.1,665.94,5,0,0
105,1072.a4.txt,1559.71,917.95,731.11,406.17,4,0,0
106,1074.a4.txt,1382.11,1038.84,740.74,451.67,7,0,0
107,1076.a4.txt,1545.85,1039.3,585.15,288.21,7,1,0
108,1077.a4.txt,1851.85,987.65,897.87,572.39,8,0,0
109,1081.a4.txt,1546.86,1101.0,600.55,254.78,8,0,0
110,1088.a4.txt,1230.93,1230.93,437.44,325.53,6,0,0
111,1090.a4.txt,1474.53,1152.82,679.18,402.14,7,0,0
112,1094.a4.txt,1170.32,1170.32,564.26,585.16,8,1,0
113,1095.a4.txt,1507.76,1130.82,676.27,576.5,9,0,0
114,1098.a4.txt,1367.43,1085.59,553.24,480.17,9,0,0
115,1099.a4.txt,1442.4,1151.98,648.6,251.69,8,0,0
116,1100.a4.txt,1406.41,1096.17,610.13,423.99,6,0,0
117,1102.a4.txt,1389.43,1086.11,792.56,420.74,7,1,0
118,1103.a4.txt,1525.94,1027.47,559.51,488.3,9,0,0
119,1104.a4.txt,1609.42,971.54,677.13,333.66,9,0,0
120,1112.a4.txt,1432.64,1129.03,607.21,531.31,7,0,0
121,1121.a4.txt,1553.57,1071.43,562.5,535.71,7,0,0
122,2000.a4.txt,1758.69,940.7,633.95,439.67,6,0,0
123,2005.a4.txt,1601.73,1108.23,502.16,528.14,7,0,0
124,2007.a4.txt,1390.0,1100.0,470.0,440.0,7,1,0
125,2008.a4.txt,1284.99,1195.93,776.08,496.18,4,0,0
126,2011.a4.txt,1769.09,912.48,772.81,372.44,8,0,0
127,2012.a4.txt,1611.84,1011.51,649.67,287.83,10,0,0
128,2014.a4.txt,1345.99,1052.63,664.37,396.89,7,0,0
129,2015.a4.txt,1558.85,1028.63,593.85,487.8,10,1,0
130,2017.a4.txt,1645.69,1055.18,619.55,425.94,6,0,0
131,2018.a4.txt,1737.8,1016.26,731.71,436.99,10,0,0
132,2019.a4.txt,1517.31,1262.73,478.62,407.33,6,0,0
133,2020.a4.txt,1365.02,1233.57,546.01,384.23,5,0,0
134,2021.a4.txt,1404.88,1258.54,468.29,409.76,3,0,0
135,2022.a4.txt,1453.86,1213.65,493.05,353.98,9,0,0
136,2024.a4.txt,1335.99,1216.35,548.35,488.53,9,0,0
137,2028.a4.txt,1716.06,1118.55,664.44,344.17,14,1,0
138,2030.a4.txt,1382.25,1254.27,477.82,418.09,7,0,0
139,2031.a4.txt,1570.09,971.96,644.86,467.29,10,0,0
140,2032.a4.txt,1583.33,1007.58,515.15,409.09,8,0,0
141,2034.a4.txt,1443.22,1127.76,465.3,465.3,10,0,0
142,2035.a4.txt,1443.7,1135.71,375.36,442.73,3,0,0
143,2036.a4.txt,1164.12,1192.75,639.31,410.31,6,0,0
144,2038.a4.txt,1723.43,970.07,619.2,412.8,6,0,0
145,2039.a4.txt,1671.31,956.36,603.53,501.39,8,0,0
146,2040.a4.txt,1383.4,1254.94,434.78,345.85,7,0,0
147,2042.a4.txt,1454.9,1037.83,649.85,271.58,9,0,0
148,2044.a4.txt,1616.29,1077.53,696.45,302.23,7,1,0
149,2046.a4.txt,1382.27,1039.08,714.97,419.45,9,0,0
150,2048.a4.txt,1669.22,1026.03,727.41,329.25,8,0,0
151,2049.a4.txt,1866.1,890.31,555.56,299.15,9,0,0
152,2050.a4.txt,1431.45,1078.63,695.56,211.69,5,0,0
153,2055.a4.txt,1437.37,965.09,574.95,349.08,9,0,0
154,2056.a4.txt,1299.91,1216.34,677.81,566.39,7,0,0
155,2057.a4.txt,1656.12,1118.14,601.27,548.52,7,0,0
156,2058.a4.txt,1477.27,917.21,974.03,397.73,10,0,0
157,2059.a4.txt,1512.52,992.29,606.94,385.36,7,0,0
158,2061.a4.txt,1302.28,1007.6,722.43,351.71,8,1,0
159,2062.a4.txt,1224.88,1205.74,602.87,411.48,7,0,0
160,2064.a4.txt,1407.41,1174.6,529.1,349.21,8,0,0
161,2065.a4.txt,1042.44,1171.59,562.73,405.9,11,0,0
162,2066.a4.txt,1658.65,1093.75,721.15,444.71,9,0,0
163,2067.a4.txt,1274.61,1088.08,569.95,424.87,9,0,0
164,2069.a4.txt,1367.35,1346.94,571.43,479.59,8,0,0
165,2071.a4.txt,1114.98,1138.21,603.95,441.35,8,0,0
166,2072.a4.txt,1679.46,1170.83,642.99,479.85,5,0,0
167,2074.a4.txt,1432.61,1253.53,593.78,367.58,6,0,0
168,2075.a4.txt,1403.96,1024.98,516.8,439.28,10,0,0
169,2076.a4.txt,1438.36,1164.38,587.08,450.1,4,0,0
170,3001.a4.txt,1476.95,1288.81,498.59,479.77,3,0,0
171,3003.a4.txt,1803.01,1110.18,709.52,325.54,6,0,0
172,3020.a4.txt,1406.57,1190.97,503.08,554.41,8,0,0
173,3026.a4.txt,1527.38,1188.76,619.6,396.25,4,0,0
174,3037.a4.txt,1437.05,1086.7,653.21,397.86,18,1,0
175,3042.a4.txt,1283.85,1334.0,541.62,591.78,6,0,0
176,3062.a4.txt,1714.77,950.76,764.01,483.87,6,0,0
177,3065.a4.txt,1372.55,1259.03,443.76,650.15,5,0,0
178,4023.a4.txt,1296.47,1124.88,610.1,552.91,8,1,0
179,4028.a4.txt,1435.85,1283.1,519.35,498.98,3,0,0
180,4030.a4.txt,1333.33,1351.85,444.44,555.56,7,0,0
181,4031.a4.txt,1248.76,1209.12,386.52,485.63,6,0,0
182,4034.a4.txt,1363.64,1363.64,606.06,535.35,5,0,0
183,4045.a4.txt,1502.84,1068.05,557.66,557.66,7,0,0
184,5009.a4.txt,1403.39,1011.75,691.91,319.84,5,0,0
