,Filename,RelFreq Noun,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORGS
0,0100.a2.txt,2062.73,1278.65,784.08,349.82,1,0,0
1,0101.a2.txt,2027.88,937.9,544.99,709.76,0,0,0
2,0102.a2.txt,1792.45,1120.28,636.79,672.17,0,1,0
3,0103.a2.txt,1886.79,1202.83,1002.36,389.15,0,0,0
4,0104.a2.txt,2056.3,966.95,722.15,330.48,4,0,0
5,0105.a2.txt,1714.64,1239.05,876.1,575.72,0,0,0
6,0106.a2.txt,1644.97,1112.43,721.89,532.54,0,1,0
7,0107.a2.txt,1577.75,1316.69,737.8,533.48,2,0,0
8,0109.a2.txt,1576.23,1162.79,607.24,361.76,2,0,0
9,0110.a2.txt,2208.28,1279.8,564.62,526.98,1,1,0
10,0111.a2.txt,1875.0,1363.64,497.16,667.61,0,0,0
11,0112.a2.txt,2166.86,1008.11,764.77,475.09,0,0,0
12,0113.a2.txt,1964.68,1169.98,783.66,629.14,0,0,0
13,0115.a2.txt,2139.24,1253.16,670.89,632.91,0,0,0
14,0118.a2.txt,1714.68,1412.89,836.76,425.24,1,0,0
15,0119.a2.txt,1775.59,1282.37,665.84,406.91,0,0,0
16,0120.a2.txt,1863.12,1178.71,747.78,532.32,0,3,0
17,0121.a2.txt,2009.18,757.75,734.79,413.32,2,3,0
18,0122.a2.txt,1819.43,1053.35,711.35,465.12,1,0,0
19,0125.a2.txt,1766.38,1139.6,1139.6,413.11,0,0,0
20,0127.a2.txt,1942.45,1136.69,820.14,705.04,1,1,0
21,0128.a2.txt,1812.93,993.07,739.03,554.27,2,0,0
22,0130.a2.txt,1776.6,989.36,627.66,500.0,4,2,0
23,0131.a2.txt,2228.99,1132.76,584.65,560.29,0,0,0
24,0133.a2.txt,1777.78,985.51,937.2,512.08,0,0,0
25,0134.a2.txt,1741.23,810.16,931.08,725.51,0,0,0
26,0135.a2.txt,1811.93,1009.17,871.56,504.59,1,0,0
27,0136.a2.txt,1966.02,1165.05,849.51,303.4,0,0,0
28,0137.a2.txt,1660.82,1204.68,596.49,584.8,0,0,0
29,0138.a2.txt,1825.1,1242.08,722.43,443.6,0,0,0
30,0139.a2.txt,1759.26,1177.25,740.74,568.78,0,0,0
31,0140.a2.txt,1748.74,1135.68,804.02,442.21,0,0,0
32,0142.a2.txt,2254.72,1122.64,801.89,377.36,0,0,0
33,0143.a2.txt,1944.44,1111.11,908.12,416.67,0,0,0
34,0146.a2.txt,1569.04,1412.13,669.46,491.63,0,0,0
35,0148.a2.txt,1898.73,1093.21,517.84,425.78,0,5,0
36,0149.a2.txt,1964.13,1229.72,640.48,700.26,0,0,0
37,0150.a2.txt,1602.07,1369.51,633.07,452.2,0,0,0
38,0155.a2.txt,2002.52,1246.85,1120.91,654.91,1,0,0
39,0156.a2.txt,1752.43,1057.02,681.5,500.7,1,0,0
40,0157.a2.txt,1152.02,1401.43,498.81,581.95,0,0,0
41,0158.a2.txt,1651.95,1248.42,554.85,706.18,0,0,0
42,0159.a2.txt,1777.25,1042.65,817.54,734.6,0,0,0
43,0161.a2.txt,2078.52,1120.09,669.75,519.63,0,1,0
44,0162.a2.txt,1982.1,1202.05,703.32,358.06,0,0,0
45,0163.a2.txt,1639.14,952.99,927.57,724.27,0,0,0
46,0165.a2.txt,1994.34,961.81,763.79,466.76,2,1,0
47,0167.a2.txt,1738.35,931.9,824.37,600.36,0,0,0
48,0168.a2.txt,2267.17,1269.99,780.81,432.74,2,3,0
49,0169.a2.txt,1804.44,1118.95,1229.84,524.19,1,0,0
50,0171.a2.txt,1776.96,1041.67,784.31,453.43,0,0,0
51,0172.a2.txt,2084.94,1093.95,617.76,489.06,2,0,0
52,0173.a2.txt,2156.64,805.9,1169.13,465.38,4,0,0
53,0174.a2.txt,2223.45,1139.38,896.02,254.42,0,0,0
54,0175.a2.txt,1767.68,1351.01,618.69,429.29,0,0,0
55,0176.a2.txt,2118.42,921.05,723.68,421.05,0,0,0
56,0177.a2.txt,1482.72,981.05,824.97,568.56,0,1,0
57,0178.a2.txt,1924.98,1105.63,937.81,691.02,1,0,0
58,0179.a2.txt,1953.12,1184.9,976.56,390.62,0,0,0
59,0180.a2.txt,1973.68,1162.28,635.96,603.07,1,0,0
60,0182.a2.txt,1630.97,971.99,840.2,453.05,3,1,0
61,0185.a2.txt,1708.19,1115.07,581.26,438.91,0,1,0
62,0186.a2.txt,1591.19,1297.43,624.24,636.47,0,0,0
63,0187.a2.txt,1760.48,1029.94,922.16,383.23,3,0,0
64,0188.a2.txt,1558.14,1046.51,848.84,441.86,1,0,0
65,0189.a2.txt,1692.65,879.73,746.1,434.3,1,1,0
66,0190.a2.txt,1220.42,1332.5,523.04,647.57,0,0,0
67,0191.a2.txt,1795.74,1268.24,650.95,482.6,0,0,0
68,0192.a2.txt,1895.95,1167.63,543.35,624.28,1,0,0
69,0193.a2.txt,2112.68,1202.6,834.24,411.7,0,1,0
70,0194.a2.txt,1872.71,1126.07,905.75,367.2,0,0,0
71,0195.a2.txt,1232.06,1052.63,562.2,478.47,1,4,0
72,0196.a2.txt,1972.94,1240.14,732.81,315.67,0,0,0
73,0197.a2.txt,1795.2,935.52,745.89,594.18,1,0,0
74,0198.a2.txt,1822.03,1002.82,776.84,353.11,1,0,0
75,0199.a2.txt,1890.24,1073.17,865.85,353.66,0,0,0
76,0200.a2.txt,1625.28,1297.97,688.49,553.05,0,1,0
77,0201.a2.txt,1426.65,821.0,740.24,323.01,0,0,0
78,0202.a2.txt,2072.29,1349.4,771.08,337.35,0,0,0
79,0203.a2.txt,1692.31,923.08,1017.75,579.88,0,0,0
80,0204.a2.txt,1900.71,1092.2,638.3,439.72,0,1,0
81,0205.a2.txt,1969.54,1015.23,812.18,446.7,3,0,0
82,0206.a2.txt,1810.13,1050.63,696.2,544.3,1,1,0
83,0207.a2.txt,1807.39,1240.11,699.21,474.93,0,0,0
84,0208.a2.txt,1662.15,1300.81,731.71,551.04,5,0,0
85,0209.a2.txt,2272.17,874.85,753.34,267.31,2,0,0
86,0213.a2.txt,1727.38,1421.86,857.81,540.54,0,0,0
87,0214.a2.txt,1884.88,959.37,857.79,586.91,1,1,0
88,0215.a2.txt,1623.62,1377.61,947.11,455.1,0,0,0
89,0216.a2.txt,1625.0,1113.64,931.82,261.36,0,0,0
90,0218.a2.txt,2233.01,1152.91,703.88,327.67,0,0,0
91,0219.a2.txt,1517.65,1258.82,600.0,635.29,0,0,0
92,0221.a2.txt,2102.5,1024.97,499.34,315.37,0,0,0
93,0222.a2.txt,1904.16,1147.54,605.3,390.92,2,6,0
94,0223.a2.txt,1897.44,1005.13,964.1,256.41,0,2,0
95,0224.a2.txt,1701.15,1080.46,448.28,356.32,4,0,0
96,0226.a2.txt,1787.5,1100.0,800.0,562.5,0,0,0
97,0227.a2.txt,1844.44,888.89,955.56,533.33,0,1,0
98,0231.a2.txt,2045.2,1118.64,553.67,418.08,1,0,0
99,0232.a2.txt,1565.22,1242.24,695.65,708.07,0,0,0
100,0234.a2.txt,1979.7,926.4,926.4,621.83,2,0,0
101,0235.a2.txt,2227.66,1223.99,893.51,477.36,0,0,0
102,0236.a2.txt,1505.88,1105.88,823.53,494.12,0,0,0
