,Filename,RelFreq Noun,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORGS
0,0158.b8.txt,1798.61,1076.63,702.98,379.99,3,1,0
1,0219.b8.txt,1591.86,975.46,760.02,622.38,6,2,0
2,0318.b8.txt,1647.51,1149.43,680.08,440.61,0,0,0
