,Filename,RelFreq Noun,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORGS
128,1069.a3.txt,1879.95,815.4,622.88,396.38,3,0,0
129,1070.a3.txt,2147.65,1288.59,630.87,456.38,1,0,0
130,1072.a3.txt,2153.52,991.47,746.27,501.07,0,0,0
131,1074.a3.txt,1910.76,1144.16,686.5,446.22,0,0,0
132,1077.a3.txt,2350.65,1025.97,805.19,454.55,1,1,0
133,1081.a3.txt,1638.27,865.01,786.37,511.14,1,0,0
134,1088.a3.txt,1957.67,1216.93,624.34,433.86,2,1,0
135,1090.a3.txt,1804.25,1084.91,577.83,436.32,2,0,0
136,1094.a3.txt,1842.75,1277.64,601.97,479.12,1,0,0
137,1095.a3.txt,1957.04,1085.92,560.86,393.79,4,0,0
138,1097.a3.txt,2315.27,1133.0,699.51,384.24,1,1,0
139,1098.a3.txt,1712.6,1171.26,413.39,501.97,5,0,0
140,1099.a3.txt,2202.22,997.23,692.52,360.11,1,0,0
141,1100.a3.txt,2174.46,1036.66,745.89,429.84,0,0,0
142,1102.a3.txt,2054.12,1082.41,528.91,565.81,2,0,0
143,1103.a3.txt,1440.95,1050.92,639.22,650.05,4,0,0
144,1104.a3.txt,2135.37,1201.14,467.11,552.91,2,0,0
145,1105.a3.txt,1747.05,1114.68,610.93,525.19,2,0,0
146,1106.a3.txt,1871.73,1164.92,615.18,405.76,2,0,0
147,1109.a3.txt,1901.64,1295.08,704.92,557.38,0,0,0
148,1112.a3.txt,1712.91,1278.65,639.32,530.76,1,0,0
149,1121.a3.txt,1910.83,997.88,721.87,488.32,9,0,0
150,2000.a3.txt,2142.86,883.78,617.43,290.56,0,0,0
151,2005.a3.txt,1508.88,1124.26,724.85,680.47,0,1,0
152,2007.a3.txt,1757.81,1041.67,872.4,494.79,1,1,0
153,2008.a3.txt,1932.77,952.38,812.32,504.2,0,1,0
154,2011.a3.txt,2322.34,1065.99,672.59,368.02,1,0,0
155,2012.a3.txt,1837.16,1022.96,866.39,626.3,0,0,0
156,2013.a3.txt,2131.98,926.4,837.56,532.99,0,0,0
157,2014.a3.txt,2044.76,1057.99,661.24,651.07,4,0,0
158,2015.a3.txt,2103.23,812.9,554.84,580.65,1,0,0
159,2016.a3.txt,2222.22,919.19,464.65,323.23,10,0,0
160,2017.a3.txt,1870.59,1070.59,658.82,423.53,1,0,0
161,2018.a3.txt,2046.51,1313.95,511.63,302.33,1,0,0
162,2019.a3.txt,1968.97,1300.72,477.33,334.13,3,0,0
163,2020.a3.txt,1981.85,1059.0,892.59,605.14,0,0,0
164,2021.a3.txt,1963.41,1146.34,865.85,560.98,3,0,0
165,2022.a3.txt,1728.4,1097.39,644.72,534.98,0,0,0
166,2024.a3.txt,1753.25,1233.77,573.59,508.66,0,0,0
167,2026.a3.txt,1780.82,1164.38,490.87,468.04,0,0,0
168,2028.a3.txt,1830.42,1036.34,780.62,780.62,2,0,0
169,2030.a3.txt,2160.74,1291.17,487.48,382.08,1,0,0
170,2031.a3.txt,1495.12,1180.93,769.23,650.05,1,0,0
171,2032.a3.txt,2136.95,1050.77,696.58,460.45,0,2,0
172,2034.a3.txt,1854.14,1174.29,568.6,741.66,1,0,0
173,2035.a3.txt,2063.07,1077.53,985.55,617.61,0,0,0
174,2036.a3.txt,1653.8,1102.54,507.17,606.39,2,0,0
175,2038.a3.txt,2081.74,1162.2,536.4,434.23,1,0,0
176,2039.a3.txt,2040.59,992.11,631.34,394.59,1,0,0
177,2040.a3.txt,2203.39,1056.06,612.78,208.6,1,0,0
178,2041.a3.txt,1948.78,1258.35,590.2,423.16,2,0,0
179,2042.a3.txt,1746.44,1216.04,633.89,608.02,2,0,0
180,2044.a3.txt,1919.89,1118.78,580.11,428.18,1,1,0
181,2045.a3.txt,1877.3,1104.29,711.66,453.99,3,0,0
182,2046.a3.txt,2211.8,1085.79,1058.98,455.76,0,0,0
183,2047.a3.txt,2012.2,1146.34,865.85,475.61,0,0,0
184,2048.a3.txt,2057.61,967.08,709.88,318.93,5,0,0
185,2049.a3.txt,1970.53,1077.35,837.94,478.82,0,0,0
186,2050.a3.txt,2227.54,1017.96,766.47,359.28,2,0,0
187,2055.a3.txt,2130.58,1202.75,572.74,332.19,2,0,0
188,2056.a3.txt,1850.06,1112.45,495.77,665.05,3,0,0
189,2057.a3.txt,1740.04,1121.59,775.68,471.7,2,0,0
190,2058.a3.txt,1893.94,1082.25,595.24,606.06,3,0,0
191,2059.a3.txt,2091.58,1089.11,742.57,371.29,7,0,0
192,2060.a3.txt,1903.15,1047.3,619.37,416.67,0,0,0
193,2061.a3.txt,2022.35,1184.36,648.04,547.49,3,0,0
194,2062.a3.txt,1841.76,1309.99,648.51,440.99,0,0,0
195,2063.a3.txt,2136.63,1308.14,508.72,319.77,0,0,0
196,2064.a3.txt,2079.08,867.35,625.0,344.39,1,0,0
197,2065.a3.txt,1993.87,1180.98,444.79,444.79,0,0,0
198,2066.a3.txt,2269.74,1282.89,608.55,427.63,0,0,0
199,2067.a3.txt,1864.41,1225.55,612.78,338.98,1,0,0
200,2069.a3.txt,1807.98,1296.76,586.03,623.44,0,0,0
201,2071.a3.txt,1857.36,1218.42,534.92,505.2,0,0,0
202,2074.a3.txt,1934.67,1080.4,741.21,515.08,4,1,0
203,2075.a3.txt,1659.09,1125.0,750.0,522.73,0,0,0
204,3001.a3.txt,1977.89,1240.79,614.25,405.41,0,0,0
205,3003.a3.txt,2233.95,1037.82,905.89,369.39,0,1,0
206,3013.a3.txt,1541.55,1300.27,670.24,495.98,3,0,0
207,3015.a3.txt,1920.97,998.9,1042.81,570.8,0,0,0
208,3018.a3.txt,1946.9,1305.31,619.47,508.85,0,0,0
209,3020.a3.txt,1809.67,1076.44,717.63,452.42,1,0,0
210,3023.a3.txt,1930.04,1194.21,410.13,554.89,2,0,0
211,3026.a3.txt,1556.37,1286.76,575.98,367.65,2,0,0
212,3037.a3.txt,2103.73,1051.86,847.33,518.63,5,0,0
213,3040.a3.txt,1845.1,1230.07,728.93,671.98,3,0,0
214,3041.a3.txt,1898.26,1253.1,806.45,471.46,1,0,0
215,3042.a3.txt,1528.15,1340.48,643.43,656.84,1,0,0
216,3044.a3.txt,1850.17,987.51,635.64,363.22,2,0,0
217,3062.a3.txt,2307.69,1000.0,798.08,567.31,2,0,0
218,3063.a3.txt,2069.36,1063.58,566.47,624.28,1,0,0
219,3065.a3.txt,1960.78,1176.47,749.71,346.02,1,0,0
220,3067.a3.txt,1895.79,1219.51,820.4,498.89,3,0,0
221,3072.a3.txt,2332.36,1098.15,602.53,553.94,3,0,0
222,4001.a3.txt,1799.52,1026.57,917.87,797.1,2,0,0
223,4002.a3.txt,2240.57,931.6,625.0,518.87,2,0,0
224,4003.a3.txt,1937.8,1112.44,837.32,586.12,3,0,0
225,4004.a3.txt,1977.89,1240.79,577.4,479.12,2,0,0
226,4005.a3.txt,2273.31,1162.2,638.57,498.08,2,0,0
227,4006.a3.txt,1900.39,1074.71,969.86,498.03,2,0,0
228,4007.a3.txt,1920.2,1234.41,685.79,448.88,0,0,0
229,4009.a3.txt,1620.37,1311.73,555.56,524.69,1,0,0
230,4010.a3.txt,1497.54,1241.38,729.06,620.69,2,0,0
231,4011.a3.txt,1833.11,1340.63,642.95,560.88,1,0,0
232,4012.a3.txt,1959.54,1226.3,644.75,442.48,1,0,0
233,4013.a3.txt,1566.02,1299.9,706.24,726.71,2,1,0
234,4014.a3.txt,2057.36,1072.32,822.94,411.47,6,0,0
235,4015.a3.txt,1809.65,1166.22,495.98,710.46,1,0,0
236,4017.a3.txt,1780.26,1057.99,874.87,579.86,0,0,0
237,4020.a3.txt,1891.03,1239.32,790.6,544.87,2,1,0
238,4023.a3.txt,1869.4,1049.94,729.83,653.01,0,0,0
239,4024.a3.txt,1661.05,1043.77,830.53,549.94,5,0,0
240,4026.a3.txt,2614.38,1032.68,875.82,339.87,0,1,0
241,4027.a3.txt,1926.61,1204.13,561.93,516.06,1,0,0
242,4028.a3.txt,1381.14,1341.3,584.33,703.85,0,0,0
243,4029.a3.txt,1772.49,1005.29,687.83,489.42,2,1,0
244,4030.a3.txt,1699.75,1042.18,583.13,694.79,4,1,0
245,4032.a3.txt,1553.64,1183.72,715.17,567.2,2,0,0
246,4036.a3.txt,1762.79,1099.02,663.76,587.6,3,0,0
247,4037.a3.txt,2007.39,1182.27,763.55,381.77,0,0,0
248,4038.a3.txt,1951.22,1097.56,764.97,509.98,2,0,0
249,4039.a3.txt,1682.0,1287.78,643.89,630.75,0,0,0
250,4041.a3.txt,1718.4,1130.82,643.02,543.24,2,0,0
251,4042.a3.txt,1917.65,964.71,505.88,447.06,5,1,0
252,4043.a3.txt,1636.36,1272.73,690.91,860.61,1,0,0
253,4044.a3.txt,1724.62,1460.36,848.4,639.78,0,0,0
254,4045.a3.txt,1748.4,1098.08,543.71,479.74,1,0,0
255,4046.a3.txt,1846.73,1130.65,603.02,565.33,1,0,0
256,4047.a3.txt,1556.66,1245.33,660.02,772.1,1,0,0
257,4048.a3.txt,1997.44,998.72,691.42,627.4,1,1,0
258,5001.a3.txt,1860.72,957.56,718.17,587.6,2,0,0
259,5002.a3.txt,1642.86,952.38,702.38,630.95,1,1,0
260,5003.a3.txt,1660.28,996.17,932.31,817.37,0,0,0
261,5005.a3.txt,1867.47,1168.67,626.51,554.22,2,0,0
262,5007.a3.txt,1868.69,959.6,696.97,444.44,5,0,0
263,5008.a3.txt,2125.71,1131.43,708.57,537.14,7,0,0
264,5009.a3.txt,2222.22,956.79,1018.52,586.42,0,0,0
265,5011.a3.txt,1763.19,1222.65,888.03,643.5,0,0,0
266,5012.a3.txt,2199.07,1168.98,810.19,381.94,2,0,0
267,5013.a3.txt,1662.27,1319.26,606.86,659.63,0,0,0
268,5015.a3.txt,1799.49,1105.4,861.18,539.85,1,0,0
269,5016.a3.txt,1616.29,985.55,657.03,630.75,3,0,0
270,5018.a3.txt,1437.13,1185.63,538.92,491.02,3,1,0
271,5020.a3.txt,1511.34,1335.01,579.35,591.94,0,0,0
272,5023.a3.txt,1695.84,1181.62,470.46,733.04,1,0,0
273,5024.a3.txt,1563.83,1106.38,531.91,478.72,3,0,0
274,5026.a3.txt,1835.44,1128.69,738.4,485.23,1,0,0
275,5027.a3.txt,1936.99,980.16,676.78,688.45,0,0,0
276,5028.a3.txt,1737.55,1154.31,583.23,571.08,0,0,0
277,5029.a3.txt,1863.35,1254.66,621.12,472.05,6,0,0
278,5031.a3.txt,1739.69,1159.79,554.12,528.35,6,0,0
279,5032.a3.txt,1955.96,1386.01,621.76,634.72,2,0,0
280,5033.a3.txt,1462.8,1134.93,744.01,542.24,1,0,0
281,5035.a3.txt,2048.83,923.57,934.18,690.02,3,0,0
282,5036.a3.txt,2163.93,1032.79,540.98,393.44,1,0,0
283,5038.a3.txt,1814.81,1098.77,962.96,654.32,0,0,0
284,5039.a3.txt,1937.29,1175.81,795.07,481.52,6,0,0
285,5041.a3.txt,1924.16,1025.28,660.11,435.39,5,0,0
286,5042.a3.txt,1901.49,1386.03,813.29,378.01,0,0,0
287,5043.a3.txt,1876.46,1212.12,769.23,512.82,1,0,0
288,5046.a3.txt,2179.97,1254.75,595.69,494.3,0,0,0
289,5047.a3.txt,2219.14,1026.35,846.05,471.57,0,0,0
290,5048.a3.txt,1962.17,1075.65,685.58,449.17,5,0,0
291,5049.a3.txt,2037.65,1207.09,675.53,454.04,0,0,0
